basename,mags_and_gtdb,gtdb,mags_and_gtdbreps,gtdb_reps,mag_only
SRR11183804,0.890240192,0.84530365,0.831628653,0.672546446,0.609457871
SRR11183805,0.883535939,0.834533408,0.825078161,0.653449498,0.587570208
SRR11183806,0.885168191,0.838046579,0.82441036,0.66737742,0.638790358
SRR11183807,0.822314005,0.764722354,0.761633253,0.615178197,0.533337088
SRR11183809,0.866446429,0.819446144,0.809318713,0.654881937,0.56812082
SRR11183811,0.86865364,0.805400847,0.802933434,0.647893945,0.608369522
SRR11183813,0.81140768,0.721427714,0.760643579,0.581682097,0.578901437
SRR11183815,0.795198503,0.719736022,0.742229378,0.571053951,0.57643778
SRR11183816,0.661533795,0.521009776,0.614810041,0.408263956,0.513263015
SRR11183817,0.901647355,0.843474106,0.873278772,0.625800512,0.609774672
SRR11183819,0.787646522,0.683804866,0.748107618,0.565399817,0.529390087
SRR11183821,0.794461763,0.736739403,0.762325677,0.602389455,0.567000484
SRR11183823,0.781906112,0.710160279,0.754440248,0.583346728,0.5110705
SRR11183824,0.705555249,0.584401448,0.674792934,0.489767646,0.472847793
SRR11183827,0.813292006,0.734185561,0.771564148,0.582535107,0.597695098
SRR11183831,0.753089138,0.653241321,0.731684488,0.542317507,0.50357613
SRR11183833,0.745132057,0.680865508,0.706955779,0.540328826,0.507622194
SRR11183836,0.795400414,0.699885897,0.742243867,0.566678692,0.576960077
SRR11183838,0.781143361,0.697235535,0.752072513,0.574364502,0.52261706
SRR11183839,0.88549699,0.819410968,0.848278196,0.65017345,0.556633076
SRR11183842,0.809664783,0.723847862,0.772915932,0.599637042,0.549044555
SRR11183845,0.8736685,0.829805781,0.816445837,0.664268917,0.55533156
SRR11183847,0.848958965,0.791285542,0.795187936,0.633711844,0.535938515
SRR11183850,0.852595528,0.800833868,0.778320756,0.628444773,0.573166076
SRR11183855,0.830338664,0.770829414,0.791493001,0.639938532,0.57817409
SRR11183856,0.85480846,0.810240336,0.798241755,0.662853669,0.555074771
SRR11183857,0.863924338,0.804636303,0.804025889,0.636982158,0.613261189
SRR11183860,0.859896522,0.815500272,0.798396028,0.640910228,0.593031359
SRR11183862,0.882689586,0.833922972,0.833564387,0.681813514,0.567399473
SRR11183864,0.85718296,0.81268861,0.803084425,0.658040321,0.566989877
SRR11183865,0.854098545,0.801651324,0.798372822,0.655554233,0.562780908
SRR11183867,0.875392935,0.827823086,0.821460913,0.654867167,0.641851163
SRR11183868,0.726675438,0.661880674,0.698920994,0.544739467,0.480200998
SRR11183869,0.822821259,0.750293562,0.752919599,0.579175401,0.577123687
SRR11183871,0.861083039,0.816787219,0.799581382,0.63321247,0.583391742
SRR11183872,0.884738162,0.842314611,0.793844691,0.63961273,0.573025257
SRR11183873,0.796812103,0.734780701,0.757310221,0.609238625,0.51187276
SRR11183877,0.803875398,0.669315083,0.767996781,0.517993428,0.512379162
SRR11183878,0.799387789,0.709156896,0.776714611,0.588021325,0.550237386
SRR11183879,0.802735132,0.698099972,0.747300708,0.560055402,0.565468316
SRR11183881,0.840375365,0.779279449,0.802255907,0.591916757,0.586635181
SRR11183882,0.919630046,0.885948161,0.867311647,0.697014204,0.580897861
SRR11183883,0.815793776,0.720311734,0.786694774,0.564823497,0.54355178
SRR11183884,0.784557969,0.687593423,0.759254311,0.568770486,0.530501912
SRR11183885,0.788414613,0.695951697,0.720125081,0.538695812,0.583349494
SRR11183891,0.735249837,0.661550248,0.701038786,0.538206411,0.528721736
SRR11183893,0.890121133,0.8342912,0.851145995,0.657955892,0.652185663
SRR11183896,0.80261651,0.728299784,0.765612528,0.587346535,0.567915294
SRR11183897,0.814360873,0.751934652,0.777700646,0.590257382,0.576929403
SRR11183898,0.84553405,0.758444444,0.794696254,0.582461179,0.56188647
SRR11183899,0.845310343,0.783082867,0.799440595,0.622583252,0.606704846
SRR11183900,0.816987524,0.75159427,0.781907828,0.607488334,0.554527219
SRR11183901,0.7905432,0.709327216,0.759707481,0.587628504,0.527593588
SRR11183906,0.782591431,0.692413325,0.755830251,0.581799661,0.509393622
SRR11183908,0.83332188,0.778475856,0.77857443,0.62651421,0.549934593
SRR11183909,0.865045213,0.810766893,0.808416504,0.661828246,0.584155134
SRR11183912,0.847108029,0.801232096,0.814581486,0.674451108,0.524224677
SRR11183914,0.828936748,0.769501754,0.78006197,0.614312596,0.576930243
SRR11183917,0.889437966,0.848700057,0.821265414,0.654836327,0.615303857
SRR11183920,0.876061616,0.823923783,0.814295913,0.643661878,0.635780717
SRR11183921,0.854075439,0.785009755,0.808005728,0.627781027,0.56280706
SRR11183922,0.892943751,0.854350269,0.836691067,0.660629841,0.598041874
SRR11183923,0.721826795,0.669646258,0.692377121,0.543819574,0.402136823
SRR11183925,0.840710605,0.786077208,0.794655756,0.642762306,0.569626777
SRR11183926,0.856618883,0.79973307,0.799328273,0.64457612,0.591399362
SRR11183929,0.812867367,0.752368439,0.770822502,0.606306141,0.550011851
SRR11183930,0.858158248,0.79957464,0.796371839,0.632992239,0.611928474
SRR11183931,0.845965068,0.78083527,0.790199303,0.621766963,0.574299104
SRR11183932,0.866826187,0.820616899,0.808540069,0.631711786,0.597607326
SRR11183937,0.766538099,0.693788501,0.73983237,0.576229038,0.514652201
SRR11183940,0.778507309,0.688828391,0.749438455,0.562668464,0.529592057
SRR11183941,0.801497953,0.684694827,0.77194384,0.578945132,0.550833116
SRR11183942,0.855611739,0.780081301,0.811155515,0.629934655,0.626474675
SRR11183944,0.831891114,0.748719814,0.795685466,0.60844567,0.581896799
SRR11183946,0.875272181,0.760491101,0.841222379,0.573769033,0.639453427
SRR11183947,0.882370033,0.817231597,0.839694656,0.628800861,0.56740985
SRR11183949,0.857884548,0.792160429,0.81608271,0.639188984,0.617955674
SRR11183950,0.848654555,0.782165984,0.779017998,0.583096851,0.569731901
SRR11183952,0.778757446,0.698033198,0.743772651,0.574222763,0.559020563
SRR11183954,0.852081261,0.783217954,0.819364577,0.62225956,0.634124557
SRR11183955,0.760887001,0.682223137,0.721044078,0.556007537,0.54877692
SRR11183957,0.778995739,0.718069176,0.772513276,0.573846559,0.438561439
SRR11183959,0.895561739,0.821894814,0.866174313,0.59588533,0.605658161
SRR11183960,0.648285242,0.605282218,0.664655448,0.524223357,0.317853323
SRR11183961,0.858041115,0.794644903,0.810429268,0.619634144,0.645875587
SRR11183963,0.812479649,0.757253518,0.78330255,0.612595346,0.603052939
SRR11183964,0.781271437,0.703011129,0.759293701,0.585286699,0.558682266
SRR11183967,0.848145354,0.796725856,0.813585921,0.635258699,0.528879335
SRR11183971,0.809311582,0.72662294,0.758808153,0.582028502,0.601173584
SRR11183972,0.817617675,0.762238557,0.779517113,0.622923852,0.539062341
SRR11183973,0.783652078,0.684546249,0.732548335,0.499528803,0.565711743
SRR11183977,0.754346749,0.685926156,0.716429074,0.547864336,0.515152662
SRR11183980,0.855580725,0.805068966,0.809086028,0.614599884,0.570595457
SRR11183981,0.823072062,0.753338004,0.785170388,0.599085018,0.559605542
SRR11183982,0.912836132,0.851968256,0.865276999,0.684532252,0.636979887
SRR11183983,0.801043766,0.739673375,0.758722212,0.600352667,0.557048411
SRR11183984,0.869522408,0.822230621,0.806683232,0.645284467,0.601464776
SRR11183985,0.836272669,0.776603819,0.781122062,0.618953753,0.572747346
SRR11183988,0.879199332,0.828625502,0.834831304,0.641682134,0.594253709
SRR11183989,0.858232827,0.817359753,0.789106116,0.635473079,0.584514973
SRR11183990,0.790660058,0.736496112,0.773729969,0.625700323,0.467490482
SRR11183991,0.79090258,0.728709672,0.754923311,0.596840681,0.516609855
SRR11183993,0.864920947,0.800261703,0.815264441,0.653884699,0.561457335
SRR11183995,0.859073299,0.815964194,0.816451676,0.640845944,0.592292746
SRR11183998,0.834993332,0.778564226,0.794269553,0.619103108,0.508852671
SRR11183999,0.829038897,0.767215476,0.76705795,0.608869087,0.585295634
SRR11184004,0.810527499,0.75494936,0.79002079,0.613289743,0.516425564
SRR11184007,0.815534286,0.757752593,0.776774129,0.608693482,0.583917429
SRR11184008,0.816179719,0.754816144,0.767187863,0.629220197,0.531420288
SRR11184010,0.791802837,0.730948902,0.760202068,0.602441655,0.58351714
SRR11184013,0.880433072,0.842681824,0.840229793,0.663696431,0.58848947
SRR11184014,0.903903609,0.869535734,0.878865957,0.694453843,0.576501774
SRR11184015,0.744741553,0.672640691,0.724828227,0.563339507,0.494593969
SRR11184016,0.778922418,0.705707007,0.757871323,0.581425224,0.510503302
SRR11184018,0.825644149,0.765623795,0.786858986,0.603532591,0.583170687
SRR11184019,0.74417119,0.659283859,0.725311734,0.543960241,0.525103235
SRR11184020,0.815795823,0.74622085,0.778260966,0.610908345,0.550007978
SRR11184021,0.89333548,0.840339478,0.85436404,0.668631996,0.592339261
SRR11184022,0.811795031,0.748048482,0.755788178,0.597554089,0.609941567
SRR11184024,0.828151622,0.751991822,0.801484649,0.610202022,0.503007727
SRR11184025,0.846050347,0.767829861,0.770886867,0.592912657,0.629592237
SRR11184027,0.832253965,0.762766111,0.81252008,0.62037632,0.543587795
SRR11184028,0.796166866,0.71043409,0.758866027,0.575025149,0.52903516
SRR11184029,0.828681618,0.754398736,0.787809518,0.610581838,0.582941289
SRR11184031,0.770232059,0.6707154,0.744255669,0.563752921,0.507149872
SRR11184035,0.864279761,0.793119648,0.833409688,0.636603113,0.579055293
SRR11184037,0.816649823,0.733479055,0.792277736,0.606048612,0.523852675
SRR11184039,0.894729445,0.83632756,0.815053348,0.617525226,0.600290328
SRR11184042,0.901506262,0.877378252,0.861253254,0.700172734,0.613393005
SRR11184044,0.901084351,0.8470875,0.860049472,0.670384529,0.616607904
SRR11184045,0.927655062,0.85349389,0.891318121,0.69496264,0.614311389
SRR11184046,0.917794615,0.879989288,0.872745355,0.698152316,0.602397336
SRR11184047,0.804045226,0.732688926,0.772641679,0.597507174,0.562098288
SRR11184049,0.91169697,0.859975758,0.866288511,0.669146925,0.644349032
SRR11184052,0.83839325,0.776292372,0.798469222,0.610321129,0.553535354
SRR11184054,0.860099974,0.797332186,0.826561273,0.647024046,0.580686869
SRR11184055,0.863481564,0.791006287,0.835859422,0.616443408,0.590162254
SRR11184059,0.853220796,0.805199017,0.802963647,0.651368319,0.58085816
SRR11184061,0.897878534,0.832302739,0.872488395,0.638140305,0.584372073
SRR11184062,0.834512023,0.775735793,0.782186249,0.609312455,0.587737941
SRR11184064,0.860835158,0.794719176,0.82315763,0.643127563,0.603531116
SRR11184069,0.882080959,0.841933761,0.803863583,0.633562853,0.555420837
SRR11184070,0.855376079,0.799262967,0.800212465,0.65286164,0.578005782
SRR11184072,0.821738745,0.754083655,0.776302659,0.598991375,0.541636787
SRR11184073,0.876950342,0.818485768,0.834480512,0.653900129,0.640696775
SRR11184078,0.819587682,0.756977571,0.77113209,0.607391502,0.555789791
SRR11184079,0.884956516,0.825848637,0.862203496,0.647218321,0.621475283
SRR11184080,0.86242759,0.810060372,0.805777867,0.620781646,0.598968686
SRR11184081,0.764089741,0.70828388,0.721404831,0.572644325,0.550498792
SRR11184083,0.89448017,0.855651766,0.844270876,0.666175092,0.578531817
SRR11184084,0.86006499,0.804495962,0.794696226,0.624052101,0.596803971
SRR11184086,0.850368881,0.797787683,0.791512997,0.621328594,0.570491026
SRR11184089,0.87978965,0.831942524,0.823680737,0.639880852,0.610928595
SRR11184091,0.847415033,0.809513453,0.802351325,0.645883546,0.529809711
SRR11184092,0.813622282,0.749340256,0.767089516,0.615972607,0.549061606
SRR11184094,0.798410937,0.724711784,0.751327551,0.581155394,0.544885696
SRR11184095,0.870304155,0.811408075,0.808290421,0.624633281,0.630008525
SRR11184097,0.850790945,0.799052113,0.798152483,0.627883709,0.579484439
SRR11184100,0.866863534,0.82286751,0.806033565,0.648435282,0.600160569
SRR11184101,0.835210652,0.778722975,0.795383624,0.62969746,0.601104404
SRR11184102,0.879732014,0.815528883,0.848155732,0.642601697,0.55914199
SRR11184103,0.838259742,0.792194777,0.775867078,0.619002012,0.605573192
SRR11184104,0.887132744,0.843431165,0.845189423,0.656443026,0.570489993
SRR11184106,0.827760718,0.768248958,0.774402704,0.597870167,0.550065518
SRR11184107,0.781271394,0.688716381,0.745614328,0.558340286,0.564626698
SRR11184109,0.830995769,0.775210155,0.791912126,0.64419694,0.569216132
SRR11184114,0.771146728,0.716645682,0.7710544,0.599574519,0.393273302
SRR11185225,0.83126675,0.778695036,0.826087144,0.684087029,0.354701481
SRR11185226,0.861093971,0.816257522,0.837163072,0.685184946,0.368518908
SRR11185227,0.872946905,0.806112806,0.839517595,0.655930286,0.429532534
SRR11185228,0.750707424,0.698246629,0.765593425,0.622140371,0.160825653
SRR11185229,0.856292643,0.802085357,0.840975887,0.678193208,0.34179645
SRR11185230,0.822567571,0.783594622,0.821359603,0.670319482,0.26094111
SRR11185231,0.827489022,0.740673354,0.822125917,0.598625156,0.415868065
SRR11185232,0.878384857,0.82967324,0.862289273,0.700288957,0.357147798
SRR11185233,0.812372099,0.755023709,0.8057048,0.626482195,0.347835328
SRR11185234,0.861281305,0.795490539,0.847635561,0.674523974,0.375538686
SRR11185236,0.89141559,0.855669657,0.862077907,0.697069087,0.35754792
SRR11185237,0.867400569,0.804458118,0.841140344,0.688380726,0.380859455
SRR11185238,0.89201409,0.833889724,0.872867391,0.692295584,0.362662966
SRR11185239,0.895401905,0.857333174,0.867585366,0.70765646,0.32122017
SRR11185240,0.88646466,0.828896451,0.867616551,0.678560863,0.34087041
SRR11185241,0.805924128,0.749922726,0.795173726,0.661249417,0.309688717
SRR11185242,0.777003846,0.733312422,0.756972924,0.648418306,0.259646081
SRR11185243,0.747747466,0.682497612,0.754223474,0.597050553,0.32311441
SRR11185244,0.90203249,0.849403598,0.877602882,0.68711641,0.364359506
SRR11185245,0.820703006,0.778583915,0.796965082,0.655468696,0.311840184
SRR11185246,0.857039151,0.787324008,0.846105314,0.674241463,0.359410095
SRR11185247,0.888167495,0.838442483,0.865611791,0.723411587,0.313882726
SRR11185249,0.75397107,0.696843742,0.765059301,0.642047658,0.275538912
SRR11185250,0.866912805,0.808940128,0.836317874,0.674288803,0.357004348
SRR11185251,0.733204505,0.67928703,0.742733933,0.636976049,0.277756327
SRR11185252,0.884562027,0.837228578,0.855585229,0.698951817,0.335173771
SRR11185253,0.831155244,0.771454591,0.809022599,0.651260537,0.394263956
SRR11185254,0.866106579,0.820482377,0.833675213,0.672293174,0.345683255
SRR11185255,0.801276595,0.739035526,0.795885376,0.656288285,0.299273071
SRR11185256,0.867305159,0.813266097,0.840234738,0.695217201,0.359142611
SRR11185257,0.729406832,0.657069969,0.734564408,0.604886691,0.299278224
SRR11185258,0.733169603,0.676247217,0.73826793,0.628280139,0.287435241
SRR11185259,0.743766652,0.684314509,0.737861721,0.624887011,0.309741515
SRR11185260,0.848585604,0.751549773,0.846204484,0.620255403,0.298825139
SRR11185261,0.857304094,0.803146257,0.850676491,0.672384556,0.382712856
SRR11185262,0.851213507,0.778952015,0.846529139,0.676246844,0.348878742
SRR11185263,0.849857036,0.803746522,0.853325451,0.716933786,0.324561155
SRR11185264,0.828669264,0.779162597,0.830427148,0.657085597,0.333805638
SRR11489746,0.755359606,0.730113377,0.728170363,0.614096084,0.32984104
SRR11489747,0.677761268,0.655069086,0.647928385,0.544234689,0.314839207
SRR11489748,0.748565359,0.72288156,0.706863193,0.583252622,0.314177723
SRR11489749,0.768602909,0.754311307,0.710086185,0.617131238,0.291411778
SRR11489750,0.700601699,0.679852093,0.675751747,0.572509144,0.235765591
SRR11489751,0.667564725,0.65939967,0.614365528,0.556953896,0.037426381
SRR11489758,0.721072821,0.693956386,0.706794946,0.599541986,0.275526533
SRR11489765,0.670630608,0.657414479,0.61023901,0.546581999,0.030199782
SRR11489769,0.75438465,0.733231931,0.717649389,0.612659231,0.274883144
SRR11489775,0.831957425,0.82694638,0.668692745,0.557914687,0.068507271
SRR11489776,0.783516083,0.747777812,0.742428274,0.618908081,0.339950131
SRR11489777,0.806016844,0.786472235,0.749573091,0.638885219,0.314059167
SRR11489778,0.773989829,0.753912992,0.742742494,0.631497777,0.307092626
SRR11489779,0.814925567,0.800064823,0.750731722,0.649823143,0.309163512
SRR11489780,0.775667067,0.753222536,0.740011717,0.622282615,0.292315995
SRR11489781,0.704951166,0.678967007,0.679136442,0.562420682,0.273606414
SRR11489783,0.773184899,0.754812969,0.731840142,0.634971352,0.256740695
SRR11489784,0.804139075,0.784729327,0.761636919,0.64358943,0.32688261
SRR11489785,0.78959711,0.770711626,0.717946153,0.606872096,0.320930886
SRR11489786,0.664262032,0.634602476,0.640904427,0.547876747,0.261104579
SRR11489787,0.705341122,0.685096064,0.654876708,0.542442875,0.248332639
SRR11489788,0.796098019,0.772868741,0.758053558,0.636135524,0.332310852
SRR11489789,0.762452016,0.74216788,0.728626257,0.61526456,0.292562367
SRR11489790,0.821618611,0.803535371,0.775724195,0.65375842,0.34679655
SRR11489791,0.693935837,0.672321157,0.676921063,0.569572145,0.227895439
SRR11489792,0.724661449,0.695615838,0.706958848,0.592598473,0.278061249
SRR11551368,0.570714176,0.544956092,0.585640484,0.507187068,0.20368158
SRR11551369,0.756739359,0.737399265,0.747729391,0.62247779,0.224355232
SRR11551371,0.723740481,0.689774847,0.707637067,0.597552465,0.268670705
SRR11551376,0.671689843,0.641823292,0.665803421,0.557788232,0.288955365
SRR11551377,0.660757876,0.630785537,0.657925782,0.548103888,0.285520478
SRR11551378,0.647206025,0.613842042,0.648769386,0.544093574,0.265905011
SRR11551379,0.70083169,0.675312275,0.697886971,0.586182455,0.262075714
SRR11551380,0.627911205,0.595728864,0.624378914,0.515426071,0.276497801
SRR11551381,0.631825799,0.602628675,0.633152587,0.536615224,0.233299637
SRR11551382,0.651279549,0.620511123,0.664055547,0.562476335,0.258212259
SRR11551383,0.592747424,0.563753395,0.601801933,0.512175743,0.242386383
SRR11723721,0.673454897,0.648269098,0.637566098,0.53437854,0.300594991
SRR11723726,0.616240098,0.57913088,0.600179575,0.490450107,0.282441341
SRR11723727,0.646468522,0.621675158,0.619986306,0.524923345,0.272153435
SRR11723728,0.647328775,0.621970304,0.615516812,0.506098412,0.300556542
SRR11723729,0.652561361,0.628670091,0.617180163,0.515624362,0.314111379
SRR11723730,0.668496275,0.645531121,0.628356069,0.513913526,0.28737222
SRR11723731,0.699567795,0.681188223,0.658099092,0.558543144,0.312862829
SRR11723732,0.621220833,0.597849109,0.590268125,0.489607096,0.281336044
SRR11723733,0.586073334,0.563301487,0.564678462,0.475329069,0.292715685
SRR11723734,0.655558685,0.631462194,0.629155886,0.51168969,0.262171918
SRR11723735,0.599648413,0.569654625,0.568176735,0.466045985,0.260918834
SRR11723736,0.643912082,0.619241188,0.606960534,0.497592154,0.266280718
SRR11723737,0.6327091,0.605487165,0.605966904,0.507924836,0.315134539
SRR11723738,0.557962362,0.528505765,0.537972355,0.457918199,0.253627683
SRR11723739,0.617332501,0.581883879,0.602734554,0.496093875,0.274365827
SRR11723740,0.62753374,0.596720488,0.607658365,0.513542039,0.2391825
SRR11805640,0.70453637,0.687955069,0.638212977,0.528367823,0.24307288
SRR11805641,0.720783188,0.70326961,0.657702433,0.557637986,0.26788574
SRR11805642,0.761811314,0.746954591,0.707042707,0.592151646,0.235968912
SRR11805643,0.717883683,0.700925139,0.665372187,0.572396988,0.28308149
SRR12277000,0.503733681,0.454230604,0.546289738,0.462254956,0.189838877
SRR12277001,0.73585047,0.710797691,0.71934942,0.602005813,0.28450147
SRR12277002,0.72694807,0.693472378,0.714488807,0.600248753,0.344566874
