user_genome	Domain	phylum	class	order	family	genus	species
AtH2023_ERR1135348_MAG08	Bacteria	Bacillota_A	Clostridia	Christensenellales	CAG-917	CAG-349	CAG-349 sp003539515
AtH2023_ERR1135348_MAG09	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Muribaculaceae	Sodaliphilus	Sodaliphilus sp004557565
AtH2023_ERR1135348_MAG10	Bacteria	Bacillota_A	Clostridia	Oscillospirales	Ruminococcaceae	Gemmiger	Gemmiger qucibialis
AtH2023_ERR1135348_MAG11	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	UBA932	Cryptobacteroides	Cryptobacteroides sp900546925
AtH2023_ERR1135348_MAG12	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	UBA932	Cryptobacteroides	Cryptobacteroides sp004554455
AtH2023_ERR1135348_MAG13	Bacteria	Spirochaetota	Spirochaetia	Treponematales	Treponemataceae	Treponema_D	Treponema_D porcinum
AtH2023_ERR1135348_MAG14	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Prevotella	Prevotella sp002251295
AtH2023_ERR1135348_MAG15	Bacteria	Bacillota_A	Clostridia	Lachnospirales	Lachnospiraceae	Lachnospira	Lachnospira sp945648485
AtH2023_ERR1135348_MAG16	Bacteria	Bacillota_A	Clostridia	Oscillospirales	Butyricicoccaceae	Butyricicoccus_A	Butyricicoccus_A intestinisimiae
AtH2023_ERR1135348_MAG17	Bacteria	Spirochaetota	Spirochaetia	Treponematales	Treponemataceae	Treponema_D	Treponema_D sp016294035
AtH2023_ERR1135348_MAG18	Bacteria	Pseudomonadota	Alphaproteobacteria	RF32	CAG-239	CAAFZY01	CAAFZY01 sp021617435
AtH2023_ERR1135348_MAG19	Bacteria	Spirochaetota	Spirochaetia	Treponematales	Treponemataceae	Treponema_D	Treponema_D sp018385415
AtH2023_ERR1135348_MAG20	Bacteria	Bacillota_C	Negativicutes	Selenomonadales	Selenomonadaceae	Anaerovibrio	Anaerovibrio sp900548165
AtH2023_ERR1135348_MAG21	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Alloprevotella	Alloprevotella sp004552155
AtH2023_ERR1135348_MAG22	Bacteria	Bacillota_C	Negativicutes	Acidaminococcales	Acidaminococcaceae	Phascolarctobacterium_A	Phascolarctobacterium_A succinatutens
AtH2023_ERR1135356_MAG01	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Alloprevotella	Alloprevotella sp004552865
AtH2023_ERR1135356_MAG02	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	UBA932	Cryptobacteroides	Cryptobacteroides sp004552965
AtH2023_ERR1135356_MAG03	Bacteria	Spirochaetota	Spirochaetia	Treponematales	Treponemataceae	Treponema_D	Treponema_D porcinum
AtH2023_ERR1135356_MAG04	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	UBA932	Cryptobacteroides	Cryptobacteroides sp004554455
AtH2023_ERR1135356_MAG05	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Muribaculaceae	Sodaliphilus	Sodaliphilus sp004557565
AtH2023_ERR1135356_MAG06	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	UBA4372	UBA4372 sp900766785
AtH2023_ERR1135356_MAG07	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Prevotella	
AtH2023_ERR1135356_MAG08	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Prevotella	Prevotella sp002251295
AtH2023_ERR1135356_MAG09	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	UBA4372	UBA4372 sp945787235
AtH2023_ERR1135356_MAG10	Bacteria	Bacillota_A	Clostridia	Lachnospirales	Lachnospiraceae	VSOB01	VSOB01 sp022779165
AtH2023_ERR1135356_MAG11	Bacteria	Bacillota_C	Negativicutes	Selenomonadales	Selenomonadaceae	CAMCDL01	CAMCDL01 sp945873565
AtH2023_ERR1135356_MAG12	Bacteria	Bacillota_A	Clostridia	Lachnospirales	Lachnospiraceae	UBA2868	UBA2868 sp004552595
AtH2023_ERR1135356_MAG13	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Paludibacteraceae	RF16	RF16 sp016302585
AtH2023_ERR1135356_MAG14	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	UBA932	Egerieousia	Egerieousia sp004561775
AtH2023_ERR1135356_MAG15	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Prevotella	Prevotella sp016302965
AtH2023_ERR1135356_MAG16	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus amylovorus
AtH2023_ERR1135356_MAG17	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	UBA4372	UBA4372 sp945828295
AtH2023_ERR1135356_MAG18	Bacteria	Pseudomonadota	Alphaproteobacteria	Rs-D84	Rs-D84	Enterousia	Enterousia sp016301865
AtH2023_ERR1135361_MAG01	Bacteria	Bacillota_A	Clostridia	Oscillospirales	Oscillospiraceae	Faecousia	
AtH2023_ERR1135361_MAG02	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Prevotella	Prevotella sp945637645
AtH2023_ERR1135361_MAG03	Bacteria	Bacillota_A	Clostridia	Lachnospirales	Lachnospiraceae	UBA2868	UBA2868 sp004552595
AtH2023_ERR1135361_MAG04	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Prevotella	
AtH2023_ERR1135361_MAG05	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Muribaculaceae	Sodaliphilus	Sodaliphilus sp004557565
AtH2023_ERR1135361_MAG06	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	UBA4372	UBA4372 sp945787235
AtH2023_ERR1135361_MAG07	Bacteria	Bacillota_A	Clostridia	Lachnospirales	Lachnospiraceae	SIG333	SIG333 sp021153185
AtH2023_ERR1135361_MAG08	Bacteria	Bacillota_A	Clostridia	Oscillospirales	Oscillospiraceae	Vescimonas	Vescimonas sp004557655
AtH2023_ERR1135361_MAG09	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	UBA932	Cryptobacteroides	Cryptobacteroides sp004554455
AtH2023_ERR1135361_MAG10	Bacteria	Bacillota_C	Negativicutes	Selenomonadales	Selenomonadaceae	CAMCDL01	CAMCDL01 sp945637225
AtH2023_ERR1135361_MAG11	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus amylovorus
AtH2023_ERR1135363_MAG01	Bacteria	Spirochaetota	Spirochaetia	Treponematales	Treponemataceae	Treponema_D	
AtH2023_ERR1135363_MAG02	Bacteria	Bacillota_A	Clostridia	Lachnospirales	Lachnospiraceae	UBA2868	UBA2868 sp004552595
AtH2023_ERR1135363_MAG03	Bacteria	Spirochaetota	Spirochaetia	Treponematales	Treponemataceae	Treponema_D	Treponema_D porcinum
AtH2023_ERR1135363_MAG04	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	UBA932	Cryptobacteroides	Cryptobacteroides sp004554455
AtH2023_ERR1135363_MAG05	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	UBA932	Cryptobacteroides	Cryptobacteroides sp004552965
AtH2023_ERR1135363_MAG06	Bacteria	Spirochaetota	Spirochaetia	Treponematales	Treponemataceae	Treponema_D	Treponema_D sp018385415
AtH2023_ERR1135363_MAG07	Bacteria	Bacillota_A	Clostridia	Oscillospirales	Oscillospiraceae	F23-B02	F23-B02 sp004556755
AtH2023_ERR1135363_MAG08	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Prevotella	Prevotella sp002251295
AtH2023_ERR1135363_MAG09	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	UBA932	Egerieousia	Egerieousia sp004561775
AtH2023_ERR1135363_MAG10	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Prevotella	
AtH2023_ERR1135363_MAG11	Bacteria	Bacillota_A	Clostridia	Lachnospirales	Lachnospiraceae	Agathobacter	Agathobacter sp945868435
AtH2023_ERR1135363_MAG12	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Prevotella	Prevotella sp945827565
AtH2023_ERR1135363_MAG13	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	UBA4372	UBA4372 sp945828295
AtH2023_ERR1135363_MAG14	Bacteria	Pseudomonadota	Alphaproteobacteria	Rs-D84	Rs-D84	Enterousia	
AtH2023_ERR1135365_MAG01	Bacteria	Pseudomonadota	Alphaproteobacteria	Rs-D84	Rs-D84	Enterousia	
AtH2023_ERR1135365_MAG02	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	UBA932	Egerieousia	Egerieousia sp004561775
AtH2023_ERR1135365_MAG03	Bacteria	Bacillota_A	Clostridia	Lachnospirales	Lachnospiraceae	Oliverpabstia	Oliverpabstia sp022764165
AtH2023_ERR1135365_MAG04	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	UBA932	Cryptobacteroides	Cryptobacteroides sp004554455
AtH2023_ERR1135365_MAG05	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	UBA932	Cryptobacteroides	Cryptobacteroides sp004552965
AtH2023_ERR1135365_MAG06	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	UBA4372	UBA4372 sp945828295
AtH2023_ERR1135365_MAG07	Bacteria	Spirochaetota	Spirochaetia	Treponematales	Treponemataceae	Treponema_D	Treponema_D porcinum
AtH2023_ERR1135365_MAG08	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	UBA3663	UBA3663	UBA3663 sp004557315
AtH2023_ERR1135365_MAG09	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Prevotella	
AtH2023_ERR1135365_MAG10	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Muribaculaceae	Sodaliphilus	Sodaliphilus sp004557565
AtH2023_ERR1135365_MAG11	Bacteria	Bacillota_A	Clostridia	Oscillospirales	Oscillospiraceae	Limivicinus	
AtH2023_ERR1135365_MAG12	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Prevotella	Prevotella sp004557285
AtH2023_ERR1135365_MAG13	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus amylovorus
AtH2023_ERR1135365_MAG14	Bacteria	Bacillota_A	Clostridia	Oscillospirales	Oscillospiraceae	F23-B02	F23-B02 sp004556755
AtH2023_ERR1135365_MAG15	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	UBA4372	UBA4372 sp900766785
AtH2023_ERR1135365_MAG16	Bacteria	Spirochaetota	Spirochaetia	Treponematales	Treponemataceae	Treponema_D	
AtH2023_ERR1135365_MAG17	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Prevotella	Prevotella sp945827565
AtH2023_ERR1135365_MAG18	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	UBA932	Cryptobacteroides	Cryptobacteroides sp900546925
AtH2023_ERR1135365_MAG19	Bacteria	Bacillota_A	Clostridia	Oscillospirales	Oscillospiraceae	Vescimonas	Vescimonas sp004557655
AtH2023_ERR1135365_MAG20	Bacteria	Bacillota_A	Clostridia	Lachnospirales	Lachnospiraceae	UBA2868	UBA2868 sp004552595
AtH2023_ERR1135371_MAG01	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus amylovorus
AtH2023_ERR1135371_MAG02	Bacteria	Bacillota_A	Clostridia	Oscillospirales	Oscillospiraceae	F23-B02	F23-B02 sp004556755
AtH2023_ERR1135371_MAG03	Bacteria	Spirochaetota	Spirochaetia	Treponematales	Treponemataceae	Treponema_D	Treponema_D sp016294035
AtH2023_ERR1135371_MAG04	Bacteria	Spirochaetota	Spirochaetia	Treponematales	Treponemataceae	Treponema_D	Treponema_D sp018385415
AtH2023_ERR1135371_MAG05	Bacteria	Bacillota_A	Clostridia	Christensenellales	CAG-917	CAG-349	CAG-349 sp003539515
AtH2023_ERR1135371_MAG06	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Alloprevotella	Alloprevotella sp004552865
AtH2023_ERR1135371_MAG07	Bacteria	Spirochaetota	Spirochaetia	Treponematales	Treponemataceae	Treponema_D	Treponema_D porcinum
AtH2023_ERR1135371_MAG08	Bacteria	Bacillota_A	Clostridia	Oscillospirales	Ruminococcaceae	CAG-353	
AtH2023_ERR1135371_MAG09	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	UBA3663	UBA3663	UBA3663 sp004557315
AtH2023_ERR1135371_MAG10	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	UBA932	Cryptobacteroides	Cryptobacteroides sp004552115
AtH2023_ERR1135371_MAG11	Bacteria	Verrucomicrobiota	Kiritimatiellia	RFP12	UBA1067	UBA1067	UBA1067 sp017389885
AtH2023_ERR1135371_MAG12	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Muribaculaceae	Sodaliphilus	Sodaliphilus sp004557565
AtH2023_ERR1135371_MAG13	Bacteria	Bacillota	Bacilli	RF39	UBA660	CAJGDV01	
AtH2023_ERR1135371_MAG14	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	UBA932	Cryptobacteroides	Cryptobacteroides sp900546925
AtH2023_ERR1135371_MAG15	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Prevotella	Prevotella sp002251295
AtH2023_ERR1135371_MAG16	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	F082	Limimorpha	Limimorpha sp900769945
AtH2023_ERR1135371_MAG17	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Paludibacteraceae	RF16	RF16 sp017525455
AtH2023_ERR1135371_MAG18	Bacteria	Bacillota_A	Clostridia	Lachnospirales	Lachnospiraceae	UBA2882	UBA2882 sp017626095
AtH2023_ERR1135371_MAG19	Bacteria	Myxococcota	Bradymonadia	UBA4248	UBA4248	UBA4248	UBA4248 sp004554395
AtH2023_ERR1135371_MAG20	Bacteria	Bacillota	Bacilli	Erysipelotrichales	Erysipelotrichaceae	UBA636	UBA636 sp002299675
AtH2023_ERR1135371_MAG21	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	UBA4372	UBA4372 sp900766785
AtH2023_ERR1135371_MAG22	Bacteria	Bacillota_A	Clostridia	Oscillospirales	Oscillospiraceae	Vescimonas	Vescimonas sp004557655
AtH2023_ERR1135371_MAG23	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Prevotella	Prevotella sp004556065
AtH2023_ERR1135371_MAG24	Bacteria	Spirochaetota	Spirochaetia	Treponematales	Treponemataceae	Treponema_D	
AtH2023_ERR1135371_MAG25	Bacteria	Bacillota_A	Clostridia	Lachnospirales	Lachnospiraceae	Roseburia	
AtH2023_ERR1135371_MAG26	Bacteria	Bacillota_A	Clostridia	Lachnospirales	Lachnospiraceae	UBA2868	UBA2868 sp004552595
AtH2023_ERR1135378_MAG01	Bacteria	Spirochaetota	Spirochaetia	Treponematales	Treponemataceae	Treponema_D	Treponema_D sp016293495
AtH2023_ERR1135378_MAG02	Bacteria	Bacillota_A	Clostridia	Lachnospirales	Lachnospiraceae	UBA2868	UBA2868 sp004552595
AtH2023_ERR1135378_MAG03	Bacteria	Bacillota_A	Clostridia	Oscillospirales	Acutalibacteraceae	Eubacterium_R	
AtH2023_ERR1135378_MAG04	Bacteria	Bacillota_A	Clostridia	TANB77	CAG-508	CAG-273	CAG-273 sp003507395
AtH2023_ERR1135378_MAG05	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus amylovorus
AtH2023_ERR1135378_MAG06	Bacteria	Planctomycetota	Planctomycetia	Pirellulales	Thermoguttaceae	RUG369	RUG369 sp934725735
AtH2023_ERR1135378_MAG07	Bacteria	Bacillota_A	Clostridia	Oscillospirales	Ruminococcaceae	Ruminococcus	Ruminococcus flavefaciens_G
AtH2023_ERR1135378_MAG08	Bacteria	Spirochaetota	Spirochaetia	Treponematales	Treponemataceae	Treponema_D	Treponema_D sp018384055
AtH2023_ERR1135378_MAG09	Bacteria	Spirochaetota	Spirochaetia	Treponematales	Treponemataceae	Treponema_D	Treponema_D porcinum
AtH2023_ERR1135378_MAG10	Bacteria	Bacillota_A	Clostridia	Christensenellales	CAG-138	UBA1685	UBA1685 sp004560435
AtH2023_ERR1135378_MAG11	Bacteria	Bacillota_A	Clostridia	Oscillospirales	Ruminococcaceae	Angelakisella	Angelakisella sp004554485
AtH2023_ERR1135378_MAG12	Bacteria	Bacillota_A	Clostridia	Christensenellales	CAG-138	SFDB01	SFDB01 sp004558825
AtH2023_ERR1135378_MAG13	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Rhodocyclaceae	SFHR01	SFHR01 sp004555545
AtH2023_ERR1135378_MAG14	Bacteria	Bacillota_A	Clostridia	Oscillospirales	Oscillospiraceae	Vescimonas	Vescimonas sp004555205
AtH2023_ERR1135378_MAG15	Bacteria	Bacillota_A	Clostridia	Oscillospirales	Acutalibacteraceae		
AtH2023_ERR1135378_MAG16	Bacteria	Verrucomicrobiota	Kiritimatiellia	RFP12	UBA1067	UBA1067	UBA1067 sp016303225
AtH2023_ERR1135378_MAG17	Bacteria	Bacillota_A	Clostridia	Christensenellales	CAG-138	Phil1	Phil1 sp004558525
AtH2023_ERR1135378_MAG18	Bacteria	Bacillota_A	Clostridia	Lachnospirales	Lachnospiraceae	UBA1712	UBA1712 sp018056665
AtH2023_ERR1135378_MAG19	Bacteria	Spirochaetota	Spirochaetia	Treponematales	Treponemataceae	Treponema_D	Treponema_D sp016294035
AtH2023_ERR1135378_MAG20	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Muribaculaceae	CAJUPY01	
AtH2023_ERR1135378_MAG21	Bacteria	Bacillota_A	Clostridia	Oscillospirales	Oscillospiraceae	UBA2658	UBA2658 sp018385135
AtH2023_ERR1135387_MAG01	Bacteria	Bacillota_A	Clostridia	Christensenellales	CAG-138	UBA1685	UBA1685 sp004560435
AtH2023_ERR1135387_MAG02	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Muribaculaceae	Sodaliphilus	Sodaliphilus sp004557565
AtH2023_ERR1135387_MAG03	Bacteria	Bacillota_A	Clostridia	Oscillospirales	Ruminococcaceae	Ruminococcus	Ruminococcus flavefaciens_G
AtH2023_ERR1135387_MAG04	Bacteria	Spirochaetota	Spirochaetia	Treponematales	Treponemataceae	Treponema_D	Treponema_D porcinum
AtH2023_ERR1135387_MAG05	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	UBA3663	UBA3663	UBA3663 sp016293065
AtH2023_ERR1135387_MAG06	Bacteria	Bacillota_A	Clostridia	Lachnospirales	Lachnospiraceae	Acetatifactor	Acetatifactor sp945621435
AtH2023_ERR1135387_MAG07	Bacteria	Bacillota_A	Clostridia	Christensenellales	CAG-138	SFDB01	SFDB01 sp004558825
AtH2023_ERR1135387_MAG08	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Rhodocyclaceae	SFHR01	SFHR01 sp004555545
AtH2023_ERR1135387_MAG09	Bacteria	Bacillota_A	Clostridia	Oscillospirales	Ruminococcaceae	Angelakisella	Angelakisella sp004554485
AtH2023_ERR1135387_MAG10	Bacteria	Verrucomicrobiota	Kiritimatiellia	RFP12	UBA1067	UBA1067	UBA1067 sp016303225
AtH2023_ERR1135387_MAG11	Bacteria	Bacillota_A	Clostridia	Lachnospirales	Lachnospiraceae	UBA2868	UBA2868 sp004552595
AtH2023_ERR1135387_MAG12	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	UBA4372	UBA4372 sp900766785
AtH2023_ERR1135387_MAG13	Bacteria	Planctomycetota	Planctomycetia	Pirellulales	Thermoguttaceae	RUG369	RUG369 sp934725735
AtH2023_ERR1135387_MAG14	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Muribaculaceae	CAJUPY01	
AtH2023_ERR1135387_MAG15	Bacteria	Bacillota_A	Clostridia	Oscillospirales	Acutalibacteraceae		
AtH2023_ERR1135387_MAG16	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	Nanosyncoccaceae	UBA2834	UBA2834 sp004561445
AtH2023_ERR1135387_MAG17	Bacteria	Bacillota_A	Clostridia	TANB77	CAG-508	CAG-273	CAG-273 sp003507395
AtH2023_ERR1135387_MAG18	Bacteria	Bacillota_A	Clostridia	Oscillospirales	Oscillospiraceae	UBA2658	UBA2658 sp018385135
AtH2023_ERR1135387_MAG19	Bacteria	Bacillota_A	Clostridia	Oscillospirales	Acutalibacteraceae	CAG-177	CAG-177 sp016295895
AtH2023_ERR1135387_MAG20	Bacteria	Spirochaetota	Spirochaetia	Treponematales	Treponemataceae	Treponema_D	Treponema_D sp016294035
AtH2023_ERR1135387_MAG21	Bacteria	Bacillota_A	Clostridia	Christensenellales	CAG-138	JAEDJH01	JAEDJH01 sp016296415
AtH2023_ERR1135395_MAG1	Bacteria	Bacillota_A	Clostridia	Christensenellales	CAG-138	PeH17	PeH17 sp004556165
AtH2023_ERR1135396_MAG01	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	UBA932	Egerieousia	Egerieousia sp004561775
AtH2023_ERR1135396_MAG02	Bacteria	Pseudomonadota	Alphaproteobacteria	Rs-D84	Rs-D84	Enterousia	Enterousia sp016301865
AtH2023_ERR1135396_MAG03	Bacteria	Bacillota_A	Clostridia	Christensenellales	CAG-138	PeH17	PeH17 sp004556165
AtH2023_ERR1135396_MAG04	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Paludibacteraceae	W0P28-013	W0P28-013 sp004557405
AtH2023_ERR1135396_MAG05	Bacteria	Spirochaetota	Spirochaetia	Treponematales	Treponemataceae	Treponema_D	Treponema_D porcinum
AtH2023_ERR1135396_MAG06	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Muribaculaceae	Sodaliphilus	Sodaliphilus sp004559845
AtH2023_ERR1135396_MAG07	Bacteria	Bacillota_A	Clostridia	Christensenellales	CAG-138	RGIG1693	RGIG1693 sp016293975
AtH2023_ERR1135396_MAG08	Bacteria	Bacillota_A	Clostridia	Oscillospirales	Butyricicoccaceae	JAEDEU01	JAEDEU01 sp016293155
AtH2023_ERR1135396_MAG09	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	UBA4334	
AtH2023_ERR1135396_MAG10	Bacteria	Bacillota_A	Clostridia	Lachnospirales	Lachnospiraceae	UBA2868	UBA2868 sp004552595
AtH2023_ERR1135396_MAG11	Bacteria	Bacillota_A	Clostridia	Oscillospirales	Oscillospiraceae	UBA2658	UBA2658 sp018385135
AtH2023_ERR1135396_MAG12	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	P3	Onthomorpha	Onthomorpha sp004551865
AtH2023_ERR1135396_MAG13	Bacteria	Bacillota_A	Clostridia	Lachnospirales	Lachnospiraceae	UBA1712	UBA1712 sp018056665
AtH2023_ERR1135396_MAG14	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	F082	Limimorpha	Limimorpha sp900769945
AtH2023_ERR1135396_MAG15	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	UBA932	Cryptobacteroides	Cryptobacteroides sp004554455
AtH2023_ERR1135402_MAG01	Bacteria	Bacillota_A	Clostridia	Christensenellales	CAG-138	PeH17	PeH17 sp004556165
AtH2023_ERR1135402_MAG02	Bacteria	Bacillota_A	Clostridia	TANB77	CAG-508	SFKP01	SFKP01 sp004553715
AtH2023_ERR1135402_MAG03	Bacteria	Bacillota_A	Clostridia	Lachnospirales	Lachnospiraceae	UBA2868	UBA2868 sp004552595
AtH2023_ERR1135402_MAG04	Bacteria	Bacillota_A	Clostridia	Christensenellales	CAG-138	SFDB01	SFDB01 sp004558825
AtH2023_ERR1135402_MAG05	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	UBA932	Cryptobacteroides	Cryptobacteroides sp022777585
AtH2023_ERR1135402_MAG06	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Prevotella	Prevotella sp004556065
AtH2023_ERR1135402_MAG07	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus alactolyticus
AtH2023_ERR1135402_MAG08	Bacteria	Bacillota_A	Clostridia	Christensenellales	CAG-138	SFEL01	SFEL01 sp004557245
AtH2023_ERR1135402_MAG09	Bacteria	Spirochaetota	Spirochaetia	Treponematales	Treponemataceae	Treponema_D	Treponema_D sp016293915
AtH2023_ERR1135402_MAG10	Bacteria	Spirochaetota	Spirochaetia	Treponematales	Treponemataceae	Treponema_D	Treponema_D sp016294035
AtH2023_ERR1135402_MAG11	Bacteria	Bacillota_A	Clostridia	Oscillospirales	Oscillospiraceae	ER4	ER4 sp016295615
AtH2023_ERR1135402_MAG12	Bacteria	Bacillota_A	Clostridia	Oscillospirales	Oscillospiraceae	Vescimonas	Vescimonas sp004555205
AtH2023_ERR1135402_MAG13	Bacteria	Bacillota_A	Clostridia	Oscillospirales	Oscillospiraceae	F23-B02	F23-B02 sp945613045
AtH2023_ERR1135402_MAG14	Bacteria	Bacillota_A	Clostridia	Oscillospirales	Oscillospiraceae	UBA2658	UBA2658 sp018385135
AtH2023_ERR1135402_MAG15	Bacteria	Bacillota_A	Clostridia	TANB77	CAG-508	UMGS1781	UMGS1781 sp004554705
AtH2023_ERR1135402_MAG16	Bacteria	Bacillota_A	Clostridia	Christensenellales	CAG-138	Phil1	Phil1 sp004558525
AtH2023_ERR1135402_MAG17	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	UBA4334	UBA4334 sp900316975
AtH2023_ERR1135425_MAG01	Bacteria	Bacillota_A	Clostridia	Lachnospirales	Lachnospiraceae	UBA2868	UBA2868 sp004552595
AtH2023_ERR1135425_MAG02	Bacteria	Bacillota_A	Clostridia	Oscillospirales	Oscillospiraceae	F23-B02	F23-B02 sp004556755
AtH2023_ERR1135425_MAG03	Bacteria	Bacillota_A	Clostridia	Lachnospirales	Lachnospiraceae	UBA1712	UBA1712 sp018056665
AtH2023_ERR1135425_MAG04	Bacteria	Bacillota_A	Clostridia	Oscillospirales	Acutalibacteraceae	CAG-177	CAG-177 sp900771185
AtH2023_ERR1135425_MAG05	Bacteria	Bacillota_A	Clostridia	Oscillospirales	Acutalibacteraceae	Fimenecus	
AtH2023_ERR1135425_MAG06	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	P3	Onthomorpha	Onthomorpha sp004551865
AtH2023_ERR1135425_MAG07	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli
AtH2023_ERR1135425_MAG08	Bacteria	Bacillota	Bacilli	Erysipelotrichales	Erysipelotrichaceae	UBA1783	UBA1783 sp016302195
AtH2023_ERR1135425_MAG09	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Muribaculaceae	Sodaliphilus	Sodaliphilus sp004559845
AtH2023_ERR1135425_MAG10	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	UBA4334	UBA4334 sp900316975
AtH2023_ERR1135425_MAG11	Bacteria	Bacillota_A	Clostridia	Oscillospirales	Oscillospiraceae	Vescimonas	Vescimonas sp004557655
